0:00:00,80.5,0,0,0,0,0,0,0,27.7,0
0:00:06,82.5,0,0,0,0,0,0,0,28.3,0
0:00:12,79.9,0,0,0,0,0,0,0,25.9,0
0:00:18,77.6,0,0,0,0,0,0,0,25.5,0
0:00:24,78.7,0,0,0,0,0,0,0,28.3,0
0:00:30,83.8,0,0,0,0,0,0,0,29.7,0
0:00:36,80.4,0,0,0,0,0,0,0,26.5,0
0:00:42,80.4,0,0,0,0,0,0,0,27.6,0
0:00:48,82.7,0,0,0,0,0,0,0,28.4,0
0:00:54,83.7,0,0,0,0,0,0,0,29.9,0
0:01:00,78.9,0,0,0,0,0,0,0,25.1,0
0:01:06,83.4,0,0,0,0,0,0,0,28.6,0
0:01:12,77.1,0,0,0,0,0,0,0,25.6,0
0:01:18,79.9,0,0,0,0,0,0,0,25.7,0
0:01:24,81.6,0,0,0,0,0,0,0,27.1,0
0:01:30,81.2,0,0,0,0,0,0,0,26.2,0
0:01:36,479.8,0,0,402.9,0,0,0,0,26.9,0
0:01:42,439,0,0,355.9,0,0,0,0,29,0
0:01:48,438,0,0,356.5,0,0,0,0,26.7,0
0:01:54,434.7,0,0,355.5,0,0,0,0,26.8,0
0:02:00,439,0,0,356.5,0,0,0,0,28.1,0
0:02:06,434.8,0,0,355.4,0,0,0,0,28.2,0
0:02:12,440.5,0,0,359.3,0,0,0,0,27.7,0
0:02:18,435.5,0,0,358,0,0,0,0,25.8,0
0:02:24,83.4,0,0,0,0,0,0,0,28.6,0
0:02:30,77.4,0,0,0,0,0,0,0,27.2,0
0:02:36,80.9,0,0,0,0,0,0,0,25.9,0
0:02:42,79.1,0,0,0,0,0,0,0,28,0
0:02:48,78.9,0,0,0,0,0,0,0,25,0
0:02:54,80.1,0,0,0,0,0,0,0,26.1,0
0:03:00,81.3,0,0,0,0,0,0,0,28.8,0
0:03:06,76.9,0,0,0,0,0,0,0,26.9,0
0:03:12,80.1,0,0,0,0,0,0,0,28.2,0
0:03:18,78.6,0,0,0,0,0,0,0,26.2,0
0:03:24,79.4,0,0,0,0,0,0,0,28.9,0
0:03:30,76.3,0,0,0,0,0,0,0,26.2,0
0:03:36,83.7,0,0,0,0,0,0,0,29.2,0
0:03:42,80.8,0,0,0,0,0,0,0,28.4,0
0:03:48,79.4,0,0,0,0,0,0,0,29.2,0
0:03:54,80.5,0,0,0,0,0,0,0,27.7,0
0:04:00,76.6,0,0,0,0,0,0,0,26.4,0
0:04:06,81,0,0,0,0,0,0,0,27.8,0
0:04:12,78.2,0,0,0,0,0,0,0,25.8,0
0:04:18,76.7,0,0,0,0,0,0,0,25.1,0
0:04:24,82.7,0,0,0,0,0,0,0,28.3,0
0:04:30,81,0,0,0,0,0,0,0,26.6,0
0:04:36,77.7,0,0,0,0,0,0,0,25,0
0:04:42,75.8,0,0,0,0,0,0,0,25.2,0
0:04:48,77.2,0,0,0,0,0,0,0,26.1,0
0:04:54,82.2,0,0,0,0,0,0,0,28.7,0
0:05:00,81.5,0,0,0,0,0,0,0,29.2,0
0:05:06,75.9,0,0,0,0,0,0,0,25.6,0
0:05:12,82.8,0,0,0,0,0,0,0,29.3,0
0:05:18,80.8,0,0,0,0,0,0,0,29.4,0
0:05:24,78.5,0,0,0,0,0,0,0,28,0
0:05:30,80.7,0,0,0,0,0,0,0,29.4,0
0:05:36,80.1,0,0,0,0,0,0,0,26.8,0
0:05:42,83.7,0,0,0,0,0,0,0,29.3,0
0:05:48,78.9,0,0,0,0,0,0,0,25.3,0
0:05:54,83.4,0,0,0,0,0,0,0,28.9,0
0:06:00,80.4,0,0,0,0,0,0,0,28.3,0
0:06:06,80.6,0,0,0,0,0,0,0,27.1,0
0:06:12,79.7,0,0,0,0,0,0,0,26.7,0
0:06:18,80,0,0,0,0,0,0,0,25.4,0
0:06:24,76.7,0,0,0,0,0,0,0,26.3,0
0:06:30,80.1,0,0,0,0,0,0,0,28.5,0
0:06:36,78.4,0,0,0,0,0,0,0,27.4,0
0:06:42,81.4,0,0,0,0,0,0,0,28.2,0
0:06:48,82.9,0,0,0,0,0,0,0,29.1,0
0:06:54,76.4,0,0,0,0,0,0,0,25.4,0
0:07:00,80,0,0,0,0,0,0,0,28.1,0
0:07:06,81.6,0,0,0,0,0,0,0,29.5,0
0:07:12,81.4,0,0,0,0,0,0,0,28,0
0:07:18,78.2,0,0,0,0,0,0,0,28.2,0
0:07:24,80.5,0,0,0,0,0,0,0,26.8,0
0:07:30,80.9,0,0,0,0,0,0,0,28.2,0
0:07:36,83.5,0,0,0,0,0,0,0,28.6,0
0:07:42,76.2,0,0,0,0,0,0,0,25.3,0
0:07:48,76.7,0,0,0,0,0,0,0,26.1,0
0:07:54,76.6,0,0,0,0,0,0,0,25.8,0
0:08:00,80,0,0,0,0,0,0,0,29.8,0
0:08:06,79.1,0,0,0,0,0,0,0,26.1,0
0:08:12,83.9,0,0,0,0,0,0,0,29,0
0:08:18,82.5,0,0,0,0,0,0,0,28.1,0
0:08:24,79.8,0,0,0,0,0,0,0,27.6,0
0:08:30,78.4,0,0,0,0,0,0,0,27.3,0
0:08:36,79.2,0,0,0,0,0,0,0,26.5,0
0:08:42,80,0,0,0,0,0,0,0,26.8,0
0:08:48,79.5,0,0,0,0,0,0,0,26.1,0
0:08:54,78.5,0,0,0,0,0,0,0,26.1,0
0:09:00,80.5,0,0,0,0,0,0,0,26,0
0:09:06,75.4,0,0,0,0,0,0,0,25.1,0
0:09:12,79.3,0,0,0,0,0,0,0,26,0
0:09:18,83.4,0,0,0,0,0,0,0,29.3,0
0:09:24,80.3,0,0,0,0,0,0,0,26.9,0
0:09:30,81.2,0,0,0,0,0,0,0,28.2,0
0:09:36,82.3,0,0,0,0,0,0,0,29.4,0
0:09:42,83.5,0,0,0,0,0,0,0,29.8,0
0:09:48,81.8,0,0,0,0,0,0,0,29.3,0
0:09:54,79.7,0,0,0,0,0,0,0,28.3,0
0:10:00,79.1,0,0,0,0,0,0,0,26.1,0
0:10:06,79,0,0,0,0,0,0,0,25.6,0
0:10:12,84.3,0,0,0,0,0,0,0,29.9,0
0:10:18,80.7,0,0,0,0,0,0,0,29.3,0
0:10:24,78.7,0,0,0,0,0,0,0,27.9,0
0:10:30,81.7,0,0,0,0,0,0,0,29,0
0:10:36,79.1,0,0,0,0,0,0,0,29,0
0:10:42,79.4,0,0,0,0,0,0,0,28.6,0
0:10:48,80.4,0,0,0,0,0,0,0,29.1,0
0:10:54,82.1,0,0,0,0,0,0,0,28.2,0
0:11:00,81.8,0,0,0,0,0,0,0,27.9,0
0:11:06,83,0,0,0,0,0,0,0,28.9,0
0:11:12,77.6,0,0,0,0,0,0,0,25.5,0
0:11:18,78.6,0,0,0,0,0,0,0,26.4,0
0:11:24,80,0,0,0,0,0,0,0,29.3,0
0:11:30,77.5,0,0,0,0,0,0,0,25.6,0
0:11:36,78.3,0,0,0,0,0,0,0,27.6,0
0:11:42,79.4,0,0,0,0,0,0,0,26.2,0
0:11:48,80.5,0,0,0,0,0,0,0,26.9,0
0:11:54,79.5,0,0,0,0,0,0,0,27.5,0
0:12:00,83,0,0,0,0,0,0,0,29.1,0
0:12:06,80.1,0,0,0,0,0,0,0,29.3,0
0:12:12,79.1,0,0,0,0,0,0,0,27.6,0
0:12:18,80.6,0,0,0,0,0,0,0,26.1,0
0:12:24,78.7,0,0,0,0,0,0,0,27.1,0
0:12:30,79.1,0,0,0,0,0,0,0,25.5,0
0:12:36,81.6,0,0,0,0,0,0,0,28.4,0
0:12:42,79.1,0,0,0,0,0,0,0,26.7,0
0:12:48,78.8,0,0,0,0,0,0,0,28.2,0
0:12:54,78.8,0,0,0,0,0,0,0,27,0
0:13:00,83.5,0,0,0,0,0,0,0,29,0
0:13:06,80.5,0,0,0,0,0,0,0,29.9,0
0:13:12,81.8,0,0,0,0,0,0,0,27.8,0
0:13:18,76.6,0,0,0,0,0,0,0,26,0
0:13:24,79.9,0,0,0,0,0,0,0,29.9,0
0:13:30,82,0,0,0,0,0,0,0,28,0
0:13:36,82.2,0,0,0,0,0,0,0,30,0
0:13:42,77.2,0,0,0,0,0,0,0,25.6,0
0:13:48,80.8,0,0,0,0,0,0,0,27.2,0
0:13:54,78.2,0,0,0,0,0,0,0,26.5,0
0:14:00,82.7,0,0,0,0,0,0,0,28.1,0
0:14:06,81.5,0,0,0,0,0,0,0,28.3,0
0:14:12,81.8,0,0,0,0,0,0,0,27.4,0
0:14:18,79.8,0,0,0,0,0,0,0,28.2,0
0:14:24,79.4,0,0,0,0,0,0,0,28.1,0
0:14:30,80.9,0,0,0,0,0,0,0,27.1,0
0:14:36,79.2,0,0,0,0,0,0,0,25.9,0
0:14:42,75.3,0,0,0,0,0,0,0,25.1,0
0:14:48,80.2,0,0,0,0,0,0,0,30,0
0:14:54,82.1,0,0,0,0,0,0,0,29.9,0
0:15:00,80.6,0,0,0,0,0,0,0,29.9,0
0:15:06,81.2,0,0,0,0,0,0,0,28.9,0
0:15:12,77.7,0,0,0,0,0,0,0,25.2,0
0:15:18,78.4,0,0,0,0,0,0,0,25.5,0
0:15:24,77.6,0,0,0,0,0,0,0,26.4,0
0:15:30,82,0,0,0,0,0,0,0,27.4,0
0:15:36,77.4,0,0,0,0,0,0,0,25.9,0
0:15:42,79.5,0,0,0,0,0,0,0,27.5,0
0:15:48,79.1,0,0,0,0,0,0,0,26.7,0
0:15:54,77.5,0,0,0,0,0,0,0,25.9,0
0:16:00,82.1,0,0,0,0,0,0,0,28.1,0
0:16:06,78.4,0,0,0,0,0,0,0,25.8,0
0:16:12,82,0,0,0,0,0,0,0,27.7,0
0:16:18,78.1,0,0,0,0,0,0,0,27.9,0
0:16:24,77.8,0,0,0,0,0,0,0,26.7,0
0:16:30,84.4,0,0,0,0,0,0,0,30,0
0:16:36,79.5,0,0,0,0,0,0,0,28,0
0:16:42,81,0,0,0,0,0,0,0,30,0
0:16:48,77.2,0,0,0,0,0,0,0,25,0
0:16:54,78.4,0,0,0,0,0,0,0,26.6,0
0:17:00,78.8,0,0,0,0,0,0,0,25.9,0
0:17:06,82.1,0,0,0,0,0,0,0,28.7,0
0:17:12,76.7,0,0,0,0,0,0,0,26.2,0
0:17:18,81.7,0,0,0,0,0,0,0,28.6,0
0:17:24,78.9,0,0,0,0,0,0,0,27.8,0
0:17:30,80,0,0,0,0,0,0,0,28.2,0
0:17:36,77.9,0,0,0,0,0,0,0,25.3,0
0:17:42,82.7,0,0,0,0,0,0,0,27.8,0
0:17:48,78.2,0,0,0,0,0,0,0,26.2,0
0:17:54,79,0,0,0,0,0,0,0,25.9,0
0:18:00,80.6,0,0,0,0,0,0,0,26.2,0
0:18:06,81.1,0,0,0,0,0,0,0,29.6,0
0:18:12,80.8,0,0,0,0,0,0,0,26.2,0
0:18:18,82,0,0,0,0,0,0,0,29.6,0
0:18:24,81.1,0,0,0,0,0,0,0,27.6,0
0:18:30,79.9,0,0,0,0,0,0,0,27.4,0
0:18:36,79.1,0,0,0,0,0,0,0,27.9,0
0:18:42,81,0,0,0,0,0,0,0,26,0
0:18:48,82.2,0,0,0,0,0,0,0,29.1,0
0:18:54,78,0,0,0,0,0,0,0,26.3,0
0:19:00,78.9,0,0,0,0,0,0,0,25.7,0
0:19:06,80.1,0,0,0,0,0,0,0,27.1,0
0:19:12,79.9,0,0,0,0,0,0,0,26.7,0
0:19:18,77.3,0,0,0,0,0,0,0,26.1,0
0:19:24,81.3,0,0,0,0,0,0,0,28.1,0
0:19:30,82,0,0,0,0,0,0,0,27.6,0
0:19:36,80.4,0,0,0,0,0,0,0,26.1,0
0:19:42,78,0,0,0,0,0,0,0,26.3,0
0:19:48,76.3,0,0,0,0,0,0,0,25.3,0
0:19:54,80.2,0,0,0,0,0,0,0,26.7,0
0:20:00,84.3,0,0,0,0,0,0,0,29.4,0
0:20:06,79.9,0,0,0,0,0,0,0,28.9,0
0:20:12,77.9,0,0,0,0,0,0,0,27,0
0:20:18,80,0,0,0,0,0,0,0,26.4,0
0:20:24,80.3,0,0,0,0,0,0,0,26.3,0
0:20:30,82,0,0,0,0,0,0,0,29.3,0
0:20:36,82.6,0,0,0,0,0,0,0,28.1,0
0:20:42,81.8,0,0,0,0,0,0,0,28.2,0
0:20:48,75.8,0,0,0,0,0,0,0,25.1,0
0:20:54,78.9,0,0,0,0,0,0,0,26.2,0
0:21:00,80.3,0,0,0,0,0,0,0,25.8,0
0:21:06,81.7,0,0,0,0,0,0,0,27.5,0
0:21:12,80.2,0,0,0,0,0,0,0,29,0
0:21:18,80.2,0,0,0,0,0,0,0,28.6,0
0:21:24,82.6,0,0,0,0,0,0,0,29.4,0
0:21:30,81.5,0,0,0,0,0,0,0,29.9,0
0:21:36,80.2,0,0,0,0,0,0,0,29,0
0:21:42,76.6,0,0,0,0,0,0,0,25.1,0
0:21:48,78.6,0,0,0,0,0,0,0,25.1,0
0:21:54,84.7,0,0,0,0,0,0,0,29.9,0
0:22:00,79.8,0,0,0,0,0,0,0,26.8,0
0:22:06,81.7,0,0,0,0,0,0,0,27,0
0:22:12,78.8,0,0,0,0,0,0,0,27.8,0
0:22:18,81.1,0,0,0,0,0,0,0,27.2,0
0:22:24,83.8,0,0,0,0,0,0,0,28.9,0
0:22:30,76.4,0,0,0,0,0,0,0,25.7,0
0:22:36,80.3,0,0,0,0,0,0,0,25.4,0
0:22:42,77.9,0,0,0,0,0,0,0,27.4,0
0:22:48,76.3,0,0,0,0,0,0,0,25.9,0
0:22:54,77.8,0,0,0,0,0,0,0,27.5,0
0:23:00,77.7,0,0,0,0,0,0,0,26.6,0
0:23:06,81.1,0,0,0,0,0,0,0,30,0
0:23:12,76.9,0,0,0,0,0,0,0,25.1,0
0:23:18,80.3,0,0,0,0,0,0,0,28.6,0
0:23:24,78.2,0,0,0,0,0,0,0,25.1,0
0:23:30,78.5,0,0,0,0,0,0,0,27.2,0
0:23:36,78.2,0,0,0,0,0,0,0,26,0
0:23:42,80.8,0,0,0,0,0,0,0,26.2,0
0:23:48,81.1,0,0,0,0,0,0,0,29.2,0
0:23:54,76.6,0,0,0,0,0,0,0,25.8,0
0:24:00,80.5,0,0,0,0,0,0,0,25.9,0
0:24:06,79.4,0,0,0,0,0,0,0,26.6,0
0:24:12,80.3,0,0,0,0,0,0,0,27.3,0
0:24:18,77.6,0,0,0,0,0,0,0,27.3,0
0:24:24,76.4,0,0,0,0,0,0,0,26.4,0
0:24:30,77.3,0,0,0,0,0,0,0,26.3,0
0:24:36,78.8,0,0,0,0,0,0,0,26,0
0:24:42,83.1,0,0,0,0,0,0,0,29,0
0:24:48,83.6,0,0,0,0,0,0,0,29.2,0
0:24:54,81.8,0,0,0,0,0,0,0,29.4,0
0:25:00,80,0,0,0,0,0,0,0,28.8,0
0:25:06,80.1,0,0,0,0,0,0,0,25.7,0
0:25:12,80.7,0,0,0,0,0,0,0,26.3,0
0:25:18,83.8,0,0,0,0,0,0,0,29,0
0:25:24,78.7,0,0,0,0,0,0,0,28.2,0
0:25:30,79.1,0,0,0,0,0,0,0,27.3,0
0:25:36,81,0,0,0,0,0,0,0,27.4,0
0:25:42,77.4,0,0,0,0,0,0,0,25.4,0
0:25:48,83.9,0,0,0,0,0,0,0,29.9,0
0:25:54,78.2,0,0,0,0,0,0,0,25.5,0
0:26:00,81.3,0,0,0,0,0,0,0,27.8,0
